ra,dec,redshift,brightness,richness,total_N,gal_id,cluster_id
149.60950075,1.92600334,1.6034,-23.08,8.0,63.0,416793.0,418.0
149.90817771,2.30060618,1.6034,-22.64,8.0,55.0,659829.0,740.0
150.55480497,2.25747698,1.6037,-22.67,8.0,69.0,631456.0,2546.0
149.83415847,1.90291421,1.6042,-22.11,9.0,72.0,401416.0,1490.0
150.12117271,1.75691527,1.6042,-22.25,13.0,58.0,308931.0,249.0
150.12406779,2.44752665,1.6047,-23.45,8.0,56.0,757799.0,2665.0
150.12767742,2.29629607,1.6049,-22.19,9.0,69.0,656230.0,1570.0
150.27986714,2.04062512,1.6053,-23.15,8.0,65.0,487095.0,1685.0
150.17697017,2.39011019,1.607,-22.83,9.0,60.0,719662.0,1593.0
149.57266636,2.40443605,1.6079,-22.22,10.0,55.0,728229.0,1858.0
149.4899592,2.67838652,1.6088,-22.13,10.0,75.0,907550.0,1892.0
149.90104851,2.27428949,1.609,-22.02,8.0,58.0,641647.0,2069.0
150.34953042,2.3695795,1.6092,-23.42,12.0,71.0,706714.0,310.0
149.81673867,2.24935659,1.6096,-22.17,8.0,84.0,625840.0,2061.0
149.55612144,1.88859425,1.6096,-21.59,8.0,103.0,392366.0,2308.0
149.46972275,1.98673505,1.6096,-21.3,9.0,53.0,453265.0,149.0
150.42605504,2.1098543999999997,1.6097,-21.37,8.0,68.0,531404.0,2559.0
149.81350830000002,2.50410477,1.61,-21.57,8.0,81.0,792906.0,741.0
150.31681058,1.71534068,1.6101,-23.23,12.0,64.0,283152.0,1898.0
150.19300198,2.32023579,1.6122,-22.55,10.0,64.0,672249.0,2447.0
149.89551919999997,2.71551546,1.6127,-22.39,8.0,72.0,932275.0,1535.0
150.42750375,1.81687441,1.6130000000000002,-23.21,8.0,63.0,347808.0,1830.0
150.21280586,1.82283021,1.6132,-22.3,10.0,82.0,350540.0,2060.0
150.28251393,2.02137994,1.6134,-23.11,9.0,53.0,475805.0,2071.0
149.49606435,1.84725028,1.6137,-22.49,9.0,62.0,366442.0,1391.0
150.55630197,2.03031935,1.6139,-22.49,8.0,62.0,481628.0,413.0
149.82642194,2.1640243999999997,1.6141,-22.56,10.0,62.0,569898.0,1350.0
150.21495018,2.22821151,1.6144,-22.46,8.0,65.0,611494.0,1375.0
150.69352742,2.20329979,1.6144,-22.34,8.0,54.0,593976.0,2246.0
150.08813596,2.6058754,1.6148,-22.53,8.0,59.0,861052.0,2025.0
150.07681994,2.37024932,1.615,-22.68,9.0,58.0,707791.0,1801.0
150.11122224,1.72569043,1.6157,-22.83,10.0,60.0,289860.0,999.0
149.83408612,1.91364531,1.6158,-21.96,8.0,54.0,408407.0,2626.0
149.78313745,2.1571623,1.6159,-22.43,8.0,61.0,563347.0,765.0
149.74693357,2.15371648,1.6162,-21.78,9.0,76.0,560864.0,1934.0
149.49493638,2.67086103,1.6165,-20.96,8.0,62.0,902160.0,216.0
149.7580885,1.89127332,1.6166,-22.37,8.0,81.0,394557.0,576.0
150.25276109,2.15841054,1.6168,-22.18,8.0,99.0,564187.0,887.0
150.1328031,1.79354139,1.6171,-22.17,9.0,77.0,331967.0,344.0
150.12671314,2.59357314,1.6172,-22.11,8.0,88.0,854307.0,1586.0
149.48897077,2.59033926,1.6174,-23.21,9.0,67.0,851801.0,2372.0
149.47752856,2.25186675,1.6174,-22.94,10.0,56.0,627555.0,1358.0
150.25653645,2.67979685,1.6176,-22.16,8.0,63.0,908243.0,1902.0
150.27033427,2.11050964,1.6176,-21.99,8.0,64.0,532001.0,779.0
150.47737168,2.38190316,1.6177,-22.23,8.0,62.0,714461.0,2397.0
149.89537773,2.31952795,1.6179,-22.02,8.0,55.0,671366.0,2371.0
150.05602078,1.70781759,1.6186,-22.83,8.0,79.0,278489.0,950.0
149.54302239,2.66208444,1.6193,-23.49,8.0,69.0,897611.0,2228.0
149.45529839,2.51257012,1.6206,-22.59,10.0,50.0,799066.0,1834.0
150.17373736,2.20212546,1.621,-22.37,8.0,72.0,593675.0,758.0
150.23443172,1.89585775,1.6214,-21.85,8.0,56.0,396859.0,569.0
150.04181392,2.03887279,1.6219,-22.09,10.0,72.0,485992.0,535.0
149.55272798,2.55634305,1.6224,-22.56,10.0,57.0,828301.0,2221.0
149.81740202,2.3799981,1.6227,-24.23,8.0,62.0,715444.0,755.0
150.55108582,2.023132,1.6229,-22.2,8.0,57.0,477074.0,1920.0
149.77258617,2.28607103,1.6233,-23.08,8.0,70.0,649810.0,231.0
149.72804814,2.51682608,1.6237,-21.22,8.0,62.0,801691.0,2224.0
150.43257506,2.67813522,1.6238,-21.46,10.0,59.0,907211.0,1373.0
149.91251857,2.04963087,1.6238,-21.77,8.0,55.0,493212.0,2651.0
150.22291,1.89930341,1.6243,-22.23,12.0,61.0,399578.0,1274.0
149.86395938,2.53549841,1.6244,-21.83,12.0,74.0,814567.0,1627.0
150.5295873,2.75297962,1.625,-23.41,13.0,64.0,955739.0,1900.0
150.72921168,2.09150549,1.6253,-23.08,9.0,50.0,520491.0,1890.0
149.89427583,2.24054399,1.6255,-23.3,8.0,61.0,619912.0,1623.0
150.23049832,2.33069289,1.6259,-21.84,8.0,57.0,679773.0,2439.0
150.03327783,2.11729433,1.6259,-21.56,8.0,63.0,536427.0,2655.0
149.47634352,2.58077771,1.6262,-23.6,11.0,50.0,845598.0,1226.0
150.19493503,2.52799365,1.6262,-22.67,11.0,81.0,810212.0,1411.0
150.09535371,1.70393154,1.6267,-22.3,9.0,92.0,275793.0,379.0
149.49226387,1.88631834,1.6272,-23.08,12.0,67.0,391488.0,43.0
149.69178823,1.92755044,1.6273,-22.37,10.0,69.0,417510.0,2639.0
149.64695600000002,1.84326751,1.6275,-23.26,15.0,63.0,363090.0,1395.0
150.0044737,1.89562372,1.6280000000000001,-21.88,8.0,54.0,396417.0,2075.0
149.73637038,2.14185845,1.6280000000000001,-23.69,8.0,50.0,554067.0,1602.0
149.48720138,1.87465536,1.6285,-22.39,13.0,71.0,384088.0,17.0
149.64761189,1.87960962,1.6286,-22.46,10.0,64.0,386863.0,1585.0
149.46742283,1.97575183,1.6287,-21.81,16.0,61.0,446913.0,1281.0
150.19098776,2.52075922,1.6287,-22.37,10.0,53.0,806922.0,2520.0
149.82612107,1.86417613,1.6287,-21.01,10.0,76.0,376358.0,606.0
149.5765239,1.98528964,1.63,-22.89,8.0,59.0,453017.0,2245.0
150.10495552,1.80518719,1.6306,-21.78,8.0,81.0,339640.0,2241.0
149.63169773,1.84187868,1.6307,-23.0,12.0,70.0,363072.0,260.0
149.82653872,2.15066139,1.6308,-23.65,9.0,60.0,558433.0,747.0
149.71359353,2.12723469,1.6315,-22.79,8.0,78.0,543249.0,2210.0
149.64275455,1.8113567,1.6328,-21.33,8.0,67.0,343103.0,1004.0
149.81274227,2.10189619,1.633,-22.4,10.0,67.0,526591.0,2455.0
150.20597235,1.71502053,1.6336,-21.64,9.0,63.0,282760.0,1578.0
150.66965104,2.01185199,1.6338,-22.33,8.0,58.0,469114.0,2234.0
149.63974143,1.80195103,1.6343,-22.81,8.0,58.0,337738.0,777.0
149.63701613,1.7830819,1.6347,-22.24,9.0,57.0,325302.0,775.0
150.22447516,2.43301318,1.6351,-22.66,11.0,54.0,747590.0,1509.0
149.83901803,2.59626569,1.6351,-21.11,9.0,60.0,854475.0,2233.0
150.19405619,2.35444573,1.6351,-22.75,9.0,54.0,695914.0,1517.0
150.01361277,2.16066486,1.6353,-22.82,9.0,82.0,565907.0,335.0
149.93321944,1.90095741,1.6366,-22.28,8.0,67.0,400098.0,2541.0
149.50292395,2.10303873,1.6369999999999998,-22.16,8.0,68.0,526946.0,2565.0
149.69227928,2.08527473,1.6373,-22.45,10.0,80.0,517070.0,2040.0
149.49976425,1.89788974,1.6374,-23.29,9.0,70.0,398701.0,983.0
149.93606317,2.28873999,1.6375,-22.2,8.0,68.0,651221.0,1506.0
150.34281733,2.35079686,1.6382,-22.43,9.0,80.0,693553.0,2065.0
150.46183079,2.12690003,1.6406,-21.38,8.0,56.0,542475.0,2058.0
150.35111723,2.36975391,1.6411,-22.05,8.0,53.0,706103.0,1868.0
149.70340317,2.07418789,1.6416,-22.27,10.0,67.0,509900.0,2612.0
149.85098259999998,2.19231608,1.6416,-22.8,9.0,69.0,588398.0,1610.0
149.58529537,2.68409207,1.6421,-22.71,8.0,79.0,911217.0,1254.0
149.63635788,1.79210663,1.6422,-23.7,10.0,80.0,332040.0,613.0
150.29149306,2.37151564,1.6423,-23.47,10.0,59.0,707486.0,2215.0
149.84107797,2.71659118,1.6429,-21.69,8.0,80.0,932460.0,2085.0
150.43721644,2.19874196,1.6429,-22.34,9.0,54.0,591762.0,1394.0
150.08106388,2.15180229,1.643,-23.19,8.0,61.0,560062.0,2368.0
149.75572862,2.53610409,1.6433,-22.09,9.0,78.0,814858.0,1960.0
149.66073215,1.7717226000000001,1.6439,-23.51,8.0,68.0,319767.0,957.0
150.21568487,2.17245202,1.6440000000000001,-22.13,8.0,68.0,573807.0,1041.0
150.05276603,1.75310723,1.6442,-21.97,11.0,90.0,306340.0,2055.0
149.83733256,2.1723921,1.6452,-22.43,10.0,73.0,573656.0,770.0
150.21350737,2.24179086,1.6466,-21.71,14.0,60.0,620015.0,222.0
150.27599137,2.13118231,1.6472,-21.94,9.0,59.0,545489.0,1023.0
150.14202242,2.58554094,1.6483,-22.44,8.0,65.0,848317.0,217.0
150.00260216,1.67782384,1.6487,-23.66,8.0,51.0,259806.0,2649.0
149.75645407,2.44963348,1.6488,-23.96,10.0,56.0,759342.0,1534.0
149.92490882,2.24902661,1.6496,-22.98,9.0,51.0,625686.0,451.0
149.81096707,2.5399927000000004,1.6499,-23.28,10.0,55.0,815271.0,584.0
149.72031724,1.98207224,1.6502,-21.6,9.0,72.0,450653.0,1696.0
150.02170274,2.31626833,1.6505,-22.09,8.0,62.0,669230.0,2449.0
149.92453418,2.15084799,1.6507,-22.45,10.0,50.0,558949.0,1292.0
150.15950155,2.4837618,1.6516,-22.31,9.0,76.0,780253.0,2027.0
150.26428694,1.80026017,1.6522,-22.88,8.0,70.0,336605.0,1149.0
149.99997522,2.05274002,1.6524,-22.24,8.0,60.0,494918.0,730.0
150.44898893,2.69517047,1.6526,-22.78,9.0,55.0,920847.0,1503.0
149.73665324,2.08152754,1.6532,-22.71,11.0,63.0,516306.0,586.0
150.12565303,1.74265498,1.6541,-22.73,8.0,92.0,300536.0,1152.0
150.29167097,1.80172861,1.6546,-21.67,8.0,65.0,337069.0,1387.0
149.75658532,1.85141168,1.6559,-21.91,9.0,68.0,368520.0,2078.0
149.78475875,1.77920906,1.6568,-22.76,8.0,73.0,324124.0,1850.0
149.50172897,1.85553414,1.6574,-21.74,10.0,89.0,371105.0,235.0
149.58646817,2.5912055,1.6577,-22.51,9.0,64.0,851498.0,579.0
149.76948996,2.2745171,1.6581,-21.73,9.0,56.0,642550.0,2467.0
150.49921669,2.57735131,1.6582,-22.46,10.0,73.0,842373.0,1488.0
149.63657126,2.09225639,1.6587,-22.11,8.0,50.0,520424.0,2211.0
150.56115490000002,2.20763161,1.6588,-21.62,9.0,58.0,596685.0,2550.0
149.91291202,2.07098048,1.6593,-21.76,8.0,64.0,506539.0,1921.0
150.13918983,2.22757411,1.6595,-22.42,14.0,70.0,611000.0,243.0
149.77095538,1.75193279,1.6619,-21.28,8.0,77.0,305274.0,2640.0
150.28686465,1.8213380000000001,1.6632,-21.9,8.0,56.0,349595.0,1298.0
150.51955455,1.92615597,1.6632,-23.64,9.0,53.0,416245.0,1887.0
150.68905648,2.42074315,1.6649,-21.97,8.0,61.0,739083.0,593.0
149.71262634,1.75693447,1.6652,-22.24,8.0,68.0,308941.0,2446.0
150.00631159,2.08474896,1.6674,-22.49,8.0,72.0,515830.0,2184.0
149.90939053,2.13911092,1.6675,-22.4,8.0,66.0,551415.0,2205.0
149.76615488,2.53452205,1.6684,-24.05,14.0,84.0,814765.0,1141.0
149.87180351,2.34507421,1.6687,-22.24,8.0,73.0,689464.0,735.0
149.85223091,2.7240678,1.6693,-21.49,8.0,62.0,937345.0,2562.0
149.50276881,1.85469285,1.6693,-22.31,12.0,99.0,370819.0,1183.0
149.65612046,1.78162378,1.6697,-21.32,8.0,57.0,323854.0,1367.0
150.07763,2.29241578,1.6699,-23.4,9.0,51.0,654571.0,468.0
150.09257094,2.28377095,1.6716,-22.77,9.0,62.0,648631.0,343.0
149.77927242,1.77270529,1.6716,-22.28,8.0,63.0,320146.0,731.0
149.51940491,2.10691076,1.6718,-23.0,8.0,59.0,529604.0,2432.0
149.56003345,2.72002496,1.6719,-22.51,8.0,67.0,935304.0,2664.0
150.15849485,2.35798547,1.6721,-23.37,11.0,69.0,698840.0,733.0
150.13017803,2.59280213,1.6727,-22.83,10.0,85.0,854909.0,469.0
150.38059788,1.90166714,1.6736,-22.58,8.0,62.0,400476.0,2050.0
150.55506804,2.34161464,1.6777,-22.5,11.0,52.0,687313.0,1872.0
150.02051924,2.19466264,1.6782,-22.25,10.0,68.0,588370.0,466.0
150.20745031,2.56739638,1.6782,-21.14,9.0,55.0,835490.0,2420.0
150.06405131,2.20328244,1.6788,-22.41,8.0,68.0,594058.0,242.0
150.71781567,1.9285401999999998,1.6797,-23.63,9.0,50.0,418617.0,1862.0
149.49981428,1.99342389,1.6798,-22.32,8.0,71.0,458057.0,2002.0
149.92891648,2.14437231,1.6816,-21.72,9.0,52.0,554315.0,2618.0
149.73478529,2.26470321,1.6835,-23.85,10.0,64.0,636620.0,1851.0
150.1711976,2.20530369,1.6844,-21.93,10.0,68.0,595200.0,2614.0
149.96116963,2.02844686,1.6845,-24.68,9.0,64.0,480048.0,873.0
149.88909268,2.35037789,1.6849,-21.41,8.0,67.0,692827.0,1031.0
150.16714251,2.28580309,1.6854,-21.91,9.0,71.0,650109.0,975.0
150.33329671,2.60603679,1.6873,-22.24,8.0,54.0,860377.0,1304.0
149.60621496,1.9276992,1.6874,-21.48,8.0,66.0,417206.0,2398.0
149.99108136,2.27355346,1.6892,-22.04,9.0,68.0,641165.0,470.0
149.86879618,2.74745955,1.6895,-23.0,9.0,50.0,951052.0,1859.0
150.68653341,2.42768674,1.69,-22.92,10.0,58.0,744425.0,2460.0
150.00268747,2.34568768,1.6918,-22.9,9.0,73.0,690016.0,1867.0
150.72809053,2.21648748,1.6925,-23.05,11.0,69.0,603286.0,1483.0
149.64803403,1.79478602,1.6926,-24.1,9.0,51.0,333887.0,1883.0
150.44082483,2.16480895,1.694,-22.39,8.0,55.0,568793.0,1476.0
150.06129773,2.16734417,1.6947,-22.72,9.0,95.0,570283.0,471.0
150.55214681,2.34247137,1.6952,-22.82,11.0,68.0,687673.0,90.0
150.09947534,2.25645174,1.6958,-22.3,8.0,63.0,630407.0,600.0
149.58050843,1.71601021,1.6961,-22.37,9.0,60.0,283364.0,2217.0
149.49900989,1.88530427,1.6964,-21.89,10.0,62.0,390276.0,1089.0
149.7551925,1.85817895,1.6980000000000002,-21.2,11.0,61.0,372691.0,2173.0
149.53833299,1.89802791,1.6983,-22.01,8.0,53.0,398358.0,1835.0
149.51024306,1.91075276,1.6986,-22.87,8.0,71.0,406028.0,864.0
149.60003704,1.8907121999999998,1.6986,-22.64,9.0,66.0,393746.0,596.0
150.43491171,2.14918139,1.6994,-21.96,8.0,53.0,557188.0,862.0
149.79115477,1.79753768,1.7003,-21.37,9.0,59.0,335050.0,2035.0
149.84599523,1.81104644,1.7006,-20.67,8.0,58.0,342920.0,594.0
149.48410334,2.22033297,1.7016,-23.69,8.0,55.0,606652.0,2620.0
149.80185199,1.79488232,1.7018,-22.93,8.0,81.0,333741.0,1033.0
149.84917857,2.07363751,1.702,-22.11,9.0,61.0,509077.0,1718.0
149.50011532,1.89513446,1.7023,-21.52,8.0,56.0,396513.0,2170.0
150.09030854,2.15858049,1.7026,-22.81,8.0,74.0,564647.0,1866.0
150.59717101,2.61209874,1.7034,-22.29,8.0,64.0,864575.0,2046.0
150.1484232,1.85938237,1.704,-23.69,10.0,60.0,374891.0,1913.0
150.07941953,2.69369614,1.7054,-23.59,9.0,60.0,918503.0,1314.0
150.10803312,2.44431585,1.7058,-21.32,10.0,72.0,754312.0,1633.0
149.79947998,2.55240594,1.7061,-22.65,9.0,53.0,825652.0,951.0
150.09859989,2.17265234,1.7075,-21.77,8.0,69.0,573529.0,2113.0
150.26265652,2.01778376,1.7084,-23.89,9.0,82.0,473454.0,1645.0
150.663497,2.32681294,1.7086,-20.8,8.0,54.0,676032.0,879.0
149.70057569,1.69514265,1.7087,-22.18,9.0,51.0,271078.0,2193.0
150.25483532,1.81029447,1.7089,-23.09,10.0,73.0,343118.0,1643.0
150.63433272,2.39657241,1.7089,-23.1,9.0,59.0,723763.0,1046.0
150.15807707,2.20096948,1.7092,-22.01,9.0,71.0,592817.0,2606.0
149.93078931,1.9584378,1.7097,-22.2,9.0,61.0,436356.0,2621.0
149.97488717,2.69839296,1.7099,-22.46,12.0,61.0,920554.0,307.0
149.63045060000002,1.94836253,1.7136,-21.4,11.0,67.0,429599.0,581.0
149.8730306,1.90787664,1.7141,-23.09,12.0,72.0,404743.0,2194.0
149.8547404,1.80979225,1.7151,-20.77,9.0,65.0,342131.0,881.0
150.30251856,2.60879321,1.7157,-23.47,9.0,51.0,862965.0,1884.0
149.64881595,1.76960129,1.7159,-22.69,9.0,60.0,317248.0,958.0
150.05559168,1.75723829,1.7165,-21.5,8.0,57.0,309049.0,2229.0
150.02898749,2.19550979,1.7177,-21.95,10.0,76.0,588348.0,934.0
149.82909984,2.15947478,1.7178,-23.06,8.0,74.0,565609.0,2163.0
149.77304752,2.45182727,1.7183,-21.61,11.0,63.0,759473.0,2418.0
149.68817515,1.69310274,1.7189,-22.04,9.0,52.0,268891.0,2666.0
150.05813601,2.16939391,1.7202,-22.61,13.0,79.0,571636.0,587.0
149.73084722,2.15871513,1.7222,-22.55,10.0,61.0,564601.0,1908.0
149.82891138,2.24942332,1.7232,-21.29,8.0,61.0,625294.0,2607.0
150.53652903,2.37115273,1.7239,-22.9,9.0,68.0,709780.0,896.0
150.14610496,2.21958165,1.7242,-22.14,9.0,79.0,605896.0,865.0
149.869869,1.93540223,1.7245,-20.65,9.0,61.0,421522.0,2657.0
150.51999332,2.54934788,1.7248,-23.21,8.0,51.0,823317.0,2628.0
149.66362812,1.72102744,1.7259,-22.78,8.0,57.0,287048.0,1897.0
150.18273018,1.71731217,1.7262,-22.48,9.0,53.0,284230.0,617.0
149.85229359,2.55498625,1.7267,-22.6,10.0,56.0,827303.0,433.0
149.74643102,2.10349215,1.7275,-22.69,9.0,57.0,527371.0,1876.0
149.99432687,2.01918559,1.7277,-22.43,9.0,69.0,473707.0,316.0
150.54600522,2.3571389,1.7279,-22.44,9.0,61.0,697577.0,2204.0
150.00522888,2.08688594,1.7282,-22.55,9.0,82.0,517683.0,1647.0
149.48772101,1.87529031,1.7286,-22.34,11.0,50.0,384178.0,1121.0
150.42955892,2.08545351,1.7286,-23.35,8.0,81.0,516717.0,1827.0
150.07277054,1.69820901,1.7297,-23.14,8.0,67.0,272642.0,1807.0
150.01894898,2.1399315,1.7302,-20.71,8.0,54.0,551098.0,869.0
149.73077869999997,1.84943965,1.7305,-22.46,8.0,78.0,367603.0,1905.0
150.66447675,2.36500677,1.7307,-22.33,9.0,66.0,704636.0,1556.0
149.78161257,1.68221947,1.7309999999999999,-23.0,8.0,52.0,262620.0,2494.0
150.36087129,2.11010421,1.7321,-21.54,9.0,52.0,531630.0,1636.0
149.98791368,2.37915725,1.7322,-21.31,8.0,64.0,712032.0,1045.0
150.22728369,1.76869467,1.7322,-22.15,9.0,62.0,316006.0,2339.0
150.05947493,1.98982175,1.7323,-22.48,14.0,72.0,455633.0,94.0
150.00674508,2.05746902,1.7326,-21.51,9.0,68.0,497999.0,1405.0
149.73429296,2.27341844,1.7333,-22.97,10.0,56.0,643178.0,2471.0
150.44894212,2.33932942,1.7337,-22.38,10.0,54.0,686063.0,2376.0
150.19099965,1.79150404,1.734,-22.51,9.0,50.0,331431.0,1547.0
150.48966388,2.33071095,1.7343,-21.08,9.0,60.0,679676.0,2636.0
149.46827853,1.81181574,1.7346,-22.05,8.0,53.0,343912.0,2238.0
149.77348412,1.86008422,1.7349,-20.71,10.0,66.0,373842.0,620.0
150.44515592,2.16023987,1.7365,-22.4,10.0,55.0,566303.0,2171.0
150.39178713,2.5269671000000002,1.7369,-23.03,11.0,58.0,808631.0,1326.0
149.6770182,2.01381341,1.7373,-21.89,8.0,51.0,470831.0,1359.0
149.96613247,1.8639791,1.7378,-23.07,8.0,58.0,377573.0,967.0
150.02900618,2.29272376,1.7379,-24.69,8.0,66.0,655044.0,974.0
149.85993424,2.09106993,1.7399,-22.57,8.0,64.0,520047.0,2200.0
150.46461396,2.06681213,1.7413,-22.39,10.0,57.0,504361.0,1027.0
149.60674837,2.10008108,1.7423,-22.47,8.0,55.0,525834.0,2247.0
150.26792938,2.23086012,1.7433,-22.59,10.0,68.0,612956.0,1869.0
150.02485986,2.29414408,1.7442,-22.26,11.0,110.0,654798.0,863.0
149.77315535,1.87351298,1.7446,-21.79,13.0,57.0,382938.0,426.0
150.00752893,1.94651616,1.7446,-23.22,10.0,70.0,430195.0,2105.0
150.00974186,2.16163061,1.7451,-21.62,9.0,52.0,566007.0,1469.0
149.85210732,2.23393389,1.7452,-21.81,11.0,67.0,614868.0,182.0
149.65290995,1.81311814,1.7452,-21.14,8.0,61.0,344180.0,2610.0
150.47740201,2.36312926,1.746,-21.35,8.0,72.0,701327.0,861.0
150.05569063,1.69396558,1.7465,-23.47,8.0,52.0,270940.0,1544.0
149.67407199,1.87544243,1.7469,-22.8,9.0,61.0,384325.0,1910.0
149.77112613,1.81561424,1.7471,-22.31,10.0,93.0,346409.0,2120.0
149.78216650000002,2.60577787,1.7472,-22.88,8.0,51.0,861158.0,1854.0
150.52704751,2.3513855,1.7475,-22.86,8.0,89.0,694647.0,1683.0
149.70651374,2.48348431,1.7478,-22.25,12.0,59.0,780059.0,1361.0
150.24084684,1.76324431,1.7482,-22.7,8.0,77.0,313268.0,2615.0
150.56144261,2.35660448,1.7482,-23.01,10.0,76.0,697425.0,2153.0
149.48185195,2.28148191,1.7484,-22.11,8.0,66.0,646506.0,1875.0
150.18255461,2.19396723,1.7484,-21.29,8.0,65.0,587409.0,425.0
149.90379953,2.33996384,1.7486,-22.95,8.0,65.0,686499.0,1174.0
149.87054509,2.52291075,1.7491,-22.41,9.0,59.0,806483.0,1039.0
150.09580563,2.16511702,1.7494,-22.38,9.0,63.0,568638.0,601.0
150.73623212,2.68722902,1.75,-23.03,9.0,53.0,913458.0,1200.0
149.64259786,2.64511981,1.7502,-22.59,11.0,63.0,886270.0,1496.0
149.94115637,1.91796304,1.7507,-22.44,8.0,70.0,410793.0,1312.0
150.2669847,2.13184038,1.7509,-21.92,11.0,69.0,545973.0,2338.0
150.01149236,2.57872781,1.7517,-21.81,8.0,69.0,843099.0,2093.0
150.32567325,2.59550444,1.7523,-23.27,11.0,55.0,854470.0,1658.0
149.68015011,2.07142833,1.7535,-22.41,11.0,58.0,506989.0,609.0
149.64964733,1.79212789,1.7538,-22.3,8.0,64.0,331126.0,1650.0
149.97936557,1.98031003,1.754,-22.19,9.0,51.0,449555.0,356.0
150.27837668,2.12469897,1.7548,-22.84,13.0,66.0,543631.0,1549.0
150.16852301,2.21742335,1.7558,-21.89,11.0,87.0,603635.0,610.0
150.12932838,2.3165362000000003,1.7559,-22.42,8.0,66.0,670259.0,2178.0
150.14133529,2.00262656,1.7567,-22.38,9.0,51.0,463192.0,358.0
150.27048781,2.0277546,1.7574,-23.6,9.0,55.0,479137.0,2458.0
150.0146234,2.08131185,1.7582,-21.97,8.0,80.0,513330.0,2375.0
149.66149319,1.80010187,1.7583,-21.66,8.0,54.0,336137.0,889.0
149.76925348,2.11773816,1.7587,-21.75,8.0,65.0,538936.0,2425.0
149.84147174,2.33567754,1.7591,-22.8,8.0,56.0,683010.0,2111.0
149.66316548,2.00027189,1.7594,-23.46,8.0,64.0,463627.0,2162.0
150.71486133,2.21086479,1.7595,-22.96,8.0,53.0,599171.0,1710.0
149.69632412,2.10284852,1.7603,-21.65,8.0,62.0,526892.0,538.0
150.31272385,1.71750801,1.7604,-23.0,8.0,65.0,284267.0,1672.0
149.87317007,1.91320378,1.7604,-23.61,8.0,73.0,408508.0,2144.0
149.64023728,1.84739718,1.7604,-23.19,9.0,80.0,367136.0,876.0
149.98099582,2.50145044,1.7613,-22.6,8.0,62.0,791499.0,2123.0
149.48920386,1.82972969,1.7615,-21.87,8.0,56.0,355092.0,960.0
150.02897085,1.91320608,1.7615,-23.22,12.0,84.0,408494.0,2433.0
149.8041439,2.5163830000000003,1.7621,-21.79,8.0,81.0,801278.0,183.0
150.3046882,2.14034483,1.7625,-21.74,8.0,84.0,551752.0,2571.0
150.44405231,2.58986623,1.7629,-22.33,10.0,60.0,850938.0,1825.0
150.31760745,1.73642546,1.7634,-21.12,8.0,63.0,295868.0,539.0
150.69713788,2.61037942,1.7638,-22.47,10.0,57.0,863847.0,542.0
150.60255725,2.08676589,1.764,-22.06,8.0,57.0,516821.0,1294.0
149.55330495,1.94060658,1.7641,-22.92,8.0,77.0,425532.0,2424.0
150.33945933,2.23364059,1.7642,-22.39,8.0,67.0,615345.0,2237.0
150.32267477,1.7223800999999999,1.7655,-22.45,10.0,69.0,287035.0,442.0
149.74666743,1.81022079,1.7665,-21.81,9.0,56.0,343190.0,1894.0
149.50291717,2.54150714,1.7668,-22.15,10.0,63.0,818938.0,1843.0
149.67963835,2.38027926,1.767,-22.12,11.0,63.0,713176.0,1355.0
149.92565553,2.08597672,1.767,-21.79,9.0,52.0,516262.0,1006.0
150.07576656,2.27594658,1.7678,-22.17,8.0,96.0,643014.0,541.0
150.17701785,2.2552342999999997,1.7678,-23.29,14.0,81.0,629636.0,362.0
149.9846426,1.95997999,1.7679,-21.23,8.0,80.0,436637.0,2463.0
149.57493153,1.82330637,1.7687,-22.66,10.0,54.0,351199.0,1870.0
149.95763931,1.94728393,1.7688,-22.71,8.0,78.0,429082.0,2364.0
150.29155707,1.98699166,1.7692,-21.55,8.0,70.0,453223.0,2456.0
149.68993329,2.24170778,1.7694,-22.27,8.0,76.0,620642.0,987.0
149.78279656,1.68941393,1.7701,-22.85,10.0,60.0,266969.0,2658.0
149.76170494,1.8496468999999998,1.7704,-22.2,9.0,73.0,367450.0,970.0
150.06127859,2.16992042,1.7711,-22.83,8.0,83.0,572291.0,570.0
149.59774091,1.82363267,1.7712,-22.33,9.0,70.0,351830.0,806.0
150.00982358,2.6578958,1.7717,-22.9,8.0,63.0,894141.0,807.0
149.9896017,1.76953846,1.7723,-21.77,8.0,57.0,316403.0,1042.0
149.83920808,2.22352806,1.7725,-23.22,8.0,74.0,608667.0,184.0
150.09320795,2.18162322,1.7727,-21.83,10.0,73.0,579303.0,2581.0
150.28810478,1.92443441,1.7728,-21.59,9.0,78.0,414714.0,2101.0
149.57567084,1.98898281,1.7729,-21.53,8.0,67.0,454509.0,447.0
150.13357149,2.3703814999999997,1.7733,-23.22,9.0,64.0,707472.0,359.0
149.50849507,2.42769527,1.7735,-22.5,10.0,75.0,743805.0,1638.0
149.56270598,2.65849682,1.7736,-22.17,8.0,54.0,894862.0,811.0
150.20053676,2.26752325,1.7737,-22.82,8.0,76.0,637649.0,1682.0
149.59533639,2.00607426,1.7739,-22.22,8.0,53.0,465507.0,445.0
149.69733611,2.07843848,1.7747,-22.95,10.0,97.0,512400.0,2232.0
149.85448011,2.557604,1.7748,-22.07,8.0,75.0,829142.0,2656.0
149.98454246,2.0169361,1.775,-22.58,8.0,93.0,472221.0,809.0
