,cluster_id,ra,dec,redshift,group,Ngal,type
12085,608762,150.202216,2.220744,0.417,719,5,central
12092,608904,150.719427,2.2231,0.8297,3382,4,central
12107,609285,150.419511,2.222265,0.9038,4074,4,central
12122,609637,150.094774,2.220875,0.1816,42,3,central
12126,609702,150.679609,2.222641,0.981,4915,13,central
12128,609750,149.560421,2.225094,0.9982,5531,2,central
12136,609890,149.782079,2.224516,0.9575,4908,4,central
12140,610016,149.503826,2.226016,1.1175,6360,2,central
12153,610345,150.604188,2.226143,0.8336,3383,2,central
12181,610745,150.454782,2.227508,0.8801,3802,6,central
12184,610801,150.328984,2.226143,0.9346,4658,2,central
12194,611006,149.936553,2.226446,0.7637,2810,3,central
12199,611102,150.320854,2.224453,0.6061,1628,2,central
12203,611147,149.674609,2.225877,0.9959,5466,2,central
12204,611204,150.693014,2.227634,1.1801,7058,2,central
12211,611330,149.609787,2.225959,1.1523,6769,2,central
12231,611604,150.505036,2.22507,0.825,2856,160,central
12235,611704,149.755351,2.228712,0.8854,4021,3,central
12239,611780,150.532994,2.228249,0.7573,2785,2,central
12241,611852,149.936408,2.227296,0.7898,2908,2,central
12250,612113,150.203941,2.225668,0.87,3803,9,central
12260,612375,149.945631,2.227936,0.8429,3536,4,central
12262,612583,149.683379,2.233364,1.1078,6310,2,central
12265,612664,149.494908,2.230394,0.9932,5467,3,central
12269,612768,149.50238,2.228579,1.1743,6985,3,central
12288,613236,149.867807,2.230545,0.8256,3320,2,central
12289,613264,149.485328,2.230058,0.8669,3866,3,central
12296,613382,150.120802,2.230327,0.7293,2618,4,central
12307,613613,149.788677,2.23022,0.9035,4252,5,central
12311,613711,150.374362,2.231228,0.4678,977,2,central
12313,613739,150.531511,2.227001,0.8701,3864,4,central
12325,614112,149.721761,2.2309,0.4996,1112,2,central
12331,614176,149.618688,2.229799,0.7096,2477,4,central
12333,614210,149.94388,2.229336,0.4103,694,3,central
12336,614277,150.455744,2.233291,0.86,3804,3,central
12356,614976,149.639212,2.232131,1.0077,5468,5,central
12360,615099,149.738912,2.231767,0.9664,5060,3,central
12362,615179,149.618197,2.233488,1.1726,6933,3,central
12372,615565,149.955404,2.234812,1.137,6465,4,central
12379,615808,150.536115,2.235706,0.38,561,11,central
12391,616232,149.48572,2.235462,1.1296,6518,2,central
12417,616839,149.631737,2.234808,0.64,1860,3,central
12425,616978,149.872381,2.236506,1.1546,6770,3,central
12432,617122,150.03742,2.235582,0.7113,2342,6,central
12441,617261,150.023361,2.237696,1.1071,6164,2,central
12442,617319,149.933673,2.237356,1.1927,7220,2,central
12444,617323,149.995412,2.238303,1.1166,6251,3,central
12446,617390,149.545165,2.237206,0.8686,3906,2,central
12454,617478,149.663122,2.235979,0.7404,2679,3,central
12458,617518,150.362536,2.233826,1.1125,6361,5,central
12459,617547,149.728965,2.237295,0.39,535,18,central
12466,617733,150.422029,2.234849,0.8182,3250,2,central
12483,618262,150.204855,2.236722,0.8526,3748,2,central
12487,618358,150.279666,2.237848,0.9652,5062,2,central
12493,618604,149.889939,2.237407,1.1955,7059,6,central
12500,618830,150.545258,2.236344,1.169,6935,2,central
12501,618836,150.390971,2.239148,0.6701,2155,3,central
12504,618877,149.494024,2.238883,0.9769,5061,2,central
12513,619002,150.51302,2.236318,0.43,718,9,central
12524,619251,149.484873,2.239651,1.0995,6165,2,central
12541,619626,150.410993,2.238267,0.35,462,4,central
12580,620347,150.206173,2.240003,0.8184,3251,2,central
12586,620470,150.689691,2.239288,0.9523,4856,2,central
12588,620519,150.316718,2.240737,0.6642,2055,2,central
12596,620653,150.572476,2.23797,0.1404,19,5,central
12606,620968,150.312712,2.242518,0.8979,4075,7,central
12607,621027,149.959989,2.239614,0.68,1911,14,central
12610,621062,149.989243,2.242602,1.1456,6516,5,central
12612,621084,150.725336,2.241703,0.46,944,5,central
12613,621093,150.215773,2.242481,0.6019,1589,4,central
12616,621158,149.829514,2.243181,1.1393,6643,3,central
12636,621652,149.53402,2.239616,0.9199,4078,13,central
12640,621793,149.491802,2.241981,0.93,4419,12,central
12652,622240,149.866812,2.242748,0.8703,3867,3,central
12655,622306,150.29449,2.244931,0.8725,3538,10,central
12661,622468,150.290618,2.245015,0.8883,4076,2,central
12662,622492,150.577362,2.242167,0.6333,1820,3,central
12677,622818,150.023317,2.245804,1.1389,6588,2,central
12678,622852,150.749983,2.244687,1.0694,5965,2,central
12696,623267,149.535374,2.246771,1.0572,5862,2,central
12697,623270,150.660443,2.244112,0.8496,3667,2,central
12704,623394,150.11442,2.24264,1.17,6936,2,central
12713,623550,150.252518,2.245863,0.6571,1965,2,central
12731,624072,150.485466,2.24584,1.1423,6590,2,central
12732,624131,150.133611,2.24553,0.9308,4573,2,central
12746,624603,150.269854,2.244545,0.3379,422,3,central
12756,624849,149.763581,2.247982,0.8629,3868,2,central
12769,625079,149.924245,2.250061,1.1258,6466,2,central
12779,625259,150.261509,2.247553,0.8498,3668,4,central
12785,625328,149.622375,2.247846,1.0363,5749,2,central
12802,625875,150.241166,2.248494,0.4851,1025,5,central
12809,626078,149.45563,2.249858,0.8814,3947,2,central
12812,626152,150.113161,2.246885,1.1355,6591,2,central
12818,626270,150.575505,2.248506,0.5966,1533,2,central
12836,626772,149.701575,2.249026,0.6931,2249,5,central
12840,626841,150.466996,2.248319,0.3624,513,7,central
12844,626910,149.61582,2.251342,1.0603,5905,2,central
12857,627192,150.145006,2.247787,1.1457,6589,2,central
12865,627397,150.565156,2.250392,0.8753,3907,2,central
12868,627633,149.652597,2.249565,0.8703,3908,3,central
12873,627712,150.290541,2.252709,0.937,4572,2,central
12880,627886,149.785907,2.252418,1.1513,6709,2,central
12881,627919,150.196947,2.249455,0.6793,2156,3,central
12890,628176,149.495214,2.252956,0.8934,4131,2,central
12896,628315,149.466532,2.253051,1.0782,5964,2,central
12914,628764,150.031635,2.253391,0.8647,3870,4,central
12925,629029,149.56954,2.255506,0.7817,2857,2,central
12936,629228,149.741404,2.251431,0.7932,2910,4,central
12937,629261,150.064941,2.250661,0.9289,4484,6,central
12938,629281,150.733834,2.254329,0.9872,5328,2,central
12939,629320,150.625428,2.250616,0.3799,609,2,central
12942,629419,150.507691,2.251028,0.5596,1370,2,central
12944,629467,150.408222,2.253563,1.1003,6128,3,central
12951,629588,149.439266,2.254547,0.9292,4571,2,central
12952,629599,150.002249,2.255574,0.9353,4574,2,central
12955,629681,150.417735,2.254713,0.5423,1329,2,central
12956,629711,150.733412,2.254527,1.0459,5802,4,central
12959,629746,150.56864,2.254121,0.8082,3057,4,central
12960,629748,149.673142,2.252781,0.6963,2343,4,central
12966,630021,150.221224,2.253883,0.9282,4483,5,central
12971,630292,149.489499,2.255708,1.0545,5801,2,central
12998,630733,149.993465,2.254337,0.6697,2057,3,central
12999,630734,150.74166,2.255703,0.8246,3322,3,central
13006,630867,150.030875,2.25574,0.7146,2510,2,central
13020,631245,150.178023,2.270153,0.9891,5389,3,central
13029,631546,149.7566,2.257975,0.6799,2217,2,central
13046,632027,150.735271,2.256073,1.0882,5963,6,central
13049,632117,149.697556,2.258525,1.1931,7060,11,central
13051,632119,149.994229,2.257833,0.6015,1505,8,central
13055,632143,149.747315,2.257302,1.183,7139,3,central
13068,632572,149.417432,2.256096,0.8207,3183,14,central
13076,632718,150.651326,2.259883,1.1944,7188,2,central
13077,632722,150.180625,2.259278,0.8711,3805,2,central
13085,632954,150.418545,2.259458,0.5571,1371,2,central
13104,633467,149.974223,2.257154,0.904,4132,2,central
13106,633480,150.709269,2.261074,1.1506,6468,6,central
13108,633522,149.629588,2.260585,0.31,280,5,central
13111,633661,150.177135,2.259222,0.9279,4575,2,central
13119,633921,149.619724,2.259359,0.3592,514,3,central
13135,634300,149.712285,2.262537,0.9743,5196,2,central
13137,634358,150.45714,2.26031,1.1049,6254,3,central
13145,634508,150.67003,2.262959,0.8548,3670,3,central
13146,634509,149.819166,2.262958,1.0838,6038,3,central
13158,634822,150.033844,2.262562,0.8334,3385,2,central
13165,634926,150.611554,2.257704,0.821,3126,7,central
13173,635097,149.829519,2.26134,1.1113,6215,12,central
13183,635357,149.509552,2.262301,0.9666,4991,7,central
13186,635434,149.715866,2.262845,1.1137,6253,4,central
13191,635578,149.818924,2.263403,1.1741,6937,11,central
13198,635786,149.557598,2.264316,0.9637,4920,3,central
13201,635818,150.519074,2.262072,0.922,4421,4,central
13204,635931,149.580436,2.264761,0.98,5059,7,central
13205,635972,150.071109,2.263155,0.9889,5390,3,central
13207,635982,149.544919,2.264329,0.9393,4723,3,central
13212,636072,149.732586,2.263167,0.8197,3186,2,central
13214,636107,149.707529,2.264848,1.156,6644,3,central
13231,636468,150.372643,2.263755,0.6936,2344,2,central
13234,636526,149.643222,2.265351,0.6064,1681,3,central
13240,636692,149.99098,2.263643,0.6444,1821,4,central
13251,636882,149.424458,2.265102,1.1738,6987,2,central
13256,636946,149.456115,2.261947,0.8318,3323,3,central
13257,636981,149.572687,2.263408,0.7018,2112,8,central
13261,637039,150.540195,2.264425,0.6703,2158,2,central
13263,637163,150.607279,2.278673,1.0648,5906,4,central
13268,637274,150.20737,2.264628,1.1835,7061,3,central
13274,637477,149.546481,2.263952,0.9226,4305,2,central
13283,637757,149.51285,2.266545,0.8361,3387,3,central
13284,637764,149.892335,2.264365,0.4096,664,2,central
13286,637800,150.401796,2.268607,0.91,4134,3,central
13288,637880,150.220873,2.266179,0.9848,5197,2,central
13295,638135,150.225915,2.265074,0.6701,2058,5,central
13314,638492,149.700959,2.267557,0.9574,4918,5,central
13340,638961,150.356839,2.268537,0.6012,1534,4,central
13343,638998,150.228362,2.26883,0.6077,1714,2,central
13344,639005,149.706905,2.268096,0.8421,3539,2,central
13347,639053,149.917957,2.268309,0.9876,5132,3,central
13349,639160,149.595052,2.269479,1.0128,5584,2,central
13351,639246,150.197015,2.269893,0.744,2710,2,central
13353,639341,149.892881,2.269481,0.8387,3540,2,central
13356,639389,150.121924,2.270064,0.7934,3012,2,central
13357,639405,150.499644,2.269282,1.1471,6521,6,central
13358,639419,150.221663,2.268253,1.1614,6818,3,central
13371,639828,149.89265,2.269045,1.1962,7189,4,central
13372,639855,150.418587,2.270533,0.7513,2753,2,central
13390,640341,149.97053,2.271219,1.1502,6520,6,central
13402,640624,150.508779,2.268612,0.6759,2157,3,central
13409,640735,150.013515,2.269959,0.4702,978,3,central
13410,640763,150.250131,2.270045,0.9305,4486,4,central
13421,640918,149.579712,2.272428,1.1172,6256,2,central
13440,641275,150.048219,2.27018,1.0405,5774,3,central
13449,641447,150.323176,2.273236,1.1888,7140,2,central
13458,641757,149.830346,2.273144,1.0428,5803,2,central
13461,641804,149.444972,2.27283,1.1777,7062,3,central
13465,641865,149.509684,2.273066,0.9864,5330,2,central
13478,642072,149.908541,2.272974,1.0199,5583,3,central
13492,642386,149.71923,2.274343,0.5196,1229,4,central
13494,642432,150.70755,2.273325,1.04,5775,2,central
13505,642713,150.040368,2.272683,0.6279,1798,2,central
13519,642874,150.360201,2.27393,0.87,3871,3,central
13521,643018,150.545213,2.273391,0.6234,1737,3,central
13526,643182,150.57073,2.274361,0.3393,423,4,central
13532,643293,149.918921,2.274616,0.9204,4423,5,central
13534,643306,149.66775,2.273668,0.68,1967,14,central
13537,643377,149.625671,2.276034,0.8586,3750,2,central
13538,643387,150.085066,2.276648,1.1692,6819,4,central
13542,643505,150.095265,2.276491,0.9906,5391,2,central
13545,643589,150.276823,2.275644,1.1279,6411,13,central
13555,643727,150.146591,2.276562,0.9999,5392,2,central
13561,643881,149.745774,2.275609,0.8574,3544,8,central
13564,643966,149.708952,2.277284,1.0076,5469,3,central
13569,644021,149.581925,2.27605,1.1811,6895,2,central
13570,644127,150.009069,2.274955,0.456,926,3,central
13582,644434,149.71561,2.275809,0.7592,2754,2,central
13590,644625,149.520559,2.276815,0.8551,3674,2,central
13597,644739,150.603458,2.277592,1.1351,6523,2,central
13602,644885,150.352522,2.277847,0.6254,1772,2,central
13611,645044,150.046124,2.275028,0.6007,1504,14,central
13617,645133,150.164687,2.278323,1.0592,5863,2,central
13619,645171,150.144646,2.278509,0.667,2113,2,central
13621,645183,149.730783,2.281377,0.26,166,5,central
13633,645564,149.893962,2.280309,1.1212,6362,2,central
13636,645600,149.517341,2.280152,1.1175,6363,2,central
13649,645849,150.598971,2.283431,0.33,353,2,central
13657,645991,150.370461,2.279262,0.8493,3601,2,central
13663,646072,150.253883,2.277299,0.16,24,2,central
13668,646168,150.301665,2.278965,0.9392,4577,3,central
13673,646335,149.447708,2.280396,1.1055,5966,13,central
13684,646739,149.940311,2.281797,0.9602,4924,5,central
13687,646794,149.82933,2.279016,0.9884,5329,4,central
13692,647007,149.860991,2.281024,1.1462,6645,4,central
13719,647444,150.3336,2.281041,0.7005,2345,2,central
13726,647601,149.775315,2.281442,1.1792,6896,6,central
13731,647797,150.519389,2.283417,0.8987,4079,2,central
13732,647812,150.38725,2.283608,1.0914,6039,3,central
13734,647849,150.181941,2.284647,0.4393,805,6,central
13736,647882,150.138011,2.281987,0.8979,4194,2,central
13751,648375,150.685451,2.282643,0.9814,4990,11,central
13769,648828,150.494388,2.282159,0.8344,3187,14,central
13772,648848,149.732274,2.282066,0.942,4579,3,central
13774,648867,149.700342,2.284932,1.1387,6646,3,central
13775,648875,150.680184,2.282769,1.0854,6079,5,central
13780,649005,150.687965,2.285902,1.1322,6469,7,central
13784,649032,149.786353,2.283286,0.5365,1280,2,central
13802,649380,150.3239,2.282287,0.9897,5066,22,central
13816,649646,150.07396,2.282276,0.5285,1190,6,central
13818,649752,150.027082,2.28436,1.1649,6712,3,central
13822,649827,150.157715,2.285383,0.6773,2159,3,central
13823,649865,149.622116,2.285808,0.9879,4783,16,central
13826,649898,150.378214,2.285902,1.1168,6365,2,central
13829,649980,149.868844,2.287051,0.9285,4487,2,central
13830,650011,150.682521,2.285788,1.0639,5804,5,central
13832,650046,149.970137,2.291333,0.3751,563,8,central
13843,650293,150.433978,2.287693,0.1213,3,35,central
13845,650302,150.43761,2.2787,0.7102,2479,3,central
13846,650303,150.418598,2.27793,0.5302,1279,2,central
13852,650358,149.889309,2.283881,1.1444,6711,3,central
13855,650421,150.398625,2.287324,0.8243,3324,3,central
13862,650542,149.535456,2.285966,0.5347,1301,3,central
13865,650561,150.148163,2.283179,1.0397,5776,2,central
13866,650562,149.892582,2.288146,1.101,6216,2,central
13880,650954,150.567916,2.286218,0.9229,4359,4,central
13883,651011,149.767499,2.286931,0.6941,2346,2,central
13898,651239,150.079549,2.287761,0.9285,4578,2,central
13904,651349,150.181266,2.287544,0.9466,4785,2,central
13963,652583,149.687317,2.28985,0.9179,4307,2,central
13965,652611,150.736347,2.291769,0.3502,441,3,central
13970,652807,149.671625,2.288502,0.7901,2958,2,central
13975,652938,149.441777,2.289748,0.7926,3014,2,central
13976,652943,150.674682,2.291364,0.9435,4660,2,central
13999,653402,149.805815,2.289435,0.4706,979,3,central
14004,653519,150.572155,2.287927,0.8501,3673,6,central
14005,653527,149.73776,2.290747,1.1664,6820,5,central
14012,653662,149.954205,2.29177,1.1263,6470,2,central
14013,653669,150.709173,2.292739,1.184,7144,2,central
14041,654292,150.34064,2.290861,1.1933,7221,2,central
14080,655605,149.903754,2.29544,0.9471,4786,3,central
14084,655660,150.049905,2.293547,0.9295,4306,19,central
14086,655668,150.050878,2.294197,0.8862,4022,4,central
14088,655690,149.651262,2.292917,0.6785,2218,2,central
14097,655879,149.41114,2.29467,0.8172,3094,2,central
14100,655969,150.630757,2.292593,0.9432,4787,2,central
14102,656032,149.441075,2.295376,1.1243,6471,2,central
14106,656084,150.083834,2.295092,1.0871,5967,3,central
14112,656362,150.010556,2.292567,0.7196,2480,3,central
14113,656368,150.188714,2.296687,0.1631,30,2,central
14115,656377,149.538294,2.296372,1.1941,7063,6,central
14119,656506,150.647187,2.293588,0.7418,2681,2,central
14129,656955,150.728124,2.295851,0.8986,4195,2,central
14138,657164,150.122189,2.298458,0.28,228,2,central
14139,657186,150.643763,2.29418,0.1499,23,2,central
14147,657346,149.761303,2.295474,0.9897,5395,3,central
14148,657350,149.601498,2.297041,0.52,1230,2,central
14155,657599,149.934892,2.297302,1.1921,7191,3,central
14157,657616,150.152056,2.296491,0.8566,3604,4,central
14159,657708,149.705572,2.293797,0.84,3465,5,central
14160,657721,150.481055,2.2955,0.8722,3909,3,central
14161,657738,149.507693,2.297614,0.9667,4925,6,central
14164,657910,149.576845,2.297984,1.1712,6861,3,central
14167,657956,149.439722,2.298035,1.1642,6862,3,central
14169,657979,149.690712,2.297001,0.7145,2513,3,central
14171,658044,150.489417,2.297995,0.9399,4582,6,central
14174,658125,150.498763,2.295665,0.4647,959,2,central
14175,658132,149.885154,2.297505,0.8786,3948,2,central
14201,658801,149.9023,2.299883,0.8466,3602,3,central
14217,659291,149.727913,2.31587,0.4193,754,3,central
14220,659347,150.51743,2.297605,0.4458,882,2,central
14225,659442,149.936993,2.298507,0.8698,3807,5,central
14226,659445,149.777304,2.300669,0.9137,4308,3,central
14229,659494,150.001806,2.299957,0.7537,2756,4,central
14230,659558,149.551023,2.298634,0.8405,3542,6,central
14239,659810,149.962117,2.298184,0.8401,3543,2,central
14245,660085,149.849031,2.299277,1.1578,6821,3,central
14254,660406,149.799455,2.301781,1.1416,6524,3,central
14263,660521,149.981194,2.298483,0.3096,281,4,central
14303,661552,149.82068,2.304318,1.0194,5674,2,central
14316,661959,150.558846,2.301502,0.4101,653,9,central
14317,661960,149.715257,2.30555,0.18,43,2,central
14319,662010,150.238598,2.304967,0.9466,4788,2,central
14331,662335,150.365099,2.304866,0.8913,4080,4,central
14338,662532,149.518855,2.305019,1.0119,5637,2,central
14340,662560,150.703028,2.304952,1.1577,6647,4,central
14343,662574,149.515066,2.302908,0.36,515,2,central
14345,662607,149.709704,2.304543,1.1868,7147,2,central
14373,663215,149.780021,2.302358,1.0068,5585,11,central
14381,663352,150.133171,2.305068,0.9284,4583,4,central
14383,663359,149.618053,2.306635,1.1935,7222,2,central
14405,663853,149.833699,2.308903,1.1729,6938,3,central
