ra,dec,redshift,brightness,richness,total_N,LR,gal_id,doppler_velocity,cluster_id
150.44425988,2.11964843,1.9678,-21.79,8,58.0,29.82,537931.0,238659.2105998526,1994.0
150.13606733,2.76052246,1.9680000000000002,-23.26,10,66.0,30.1,960169.0,238666.60939365547,1985.0
150.17686714,2.10868536,1.9681,-23.04,9,74.0,29.86,531168.0,238670.3083059305,1678.0
149.56831196,2.59198568,1.9688,-21.47,10,70.0,29.6,851773.0,238696.19164885828,240.0
149.60778687,2.30697647,1.9688,-23.11,11,53.0,30.45,663513.0,238696.19164885828,305.0
150.22673335,2.32495987,1.9689,-21.17,9,72.0,29.43,674652.0,238699.8879778518,1394.0
150.11800832,2.16245493,1.9693,-22.96,10,62.0,30.43,567092.0,238714.67006670358,654.0
149.65272123,1.74598422,1.9696,-22.32,10,54.0,30.28,301695.0,238725.75324587122,2630.0
150.40552924,1.87484406,1.9696,-22.16,10,50.0,29.94,383532.0,238725.75324587122,1645.0
149.57511222,1.8373604,1.9699,-22.14,10,62.0,29.6,360717.0,238736.8335225709,656.0
149.66236586,2.75082296,1.97,-20.89,8,54.0,29.54,952867.0,238740.5263033123,2366.0
150.46825785,2.15307961,1.9703,-21.02,9,63.0,29.34,560015.0,238751.6027115642,471.0
150.24263837,2.25825566,1.9704,-22.92,9,64.0,30.34,631934.0,238755.29420311045,1006.0
150.037082,2.06903438,1.9704,-21.09,8,122.0,30.11,505111.0,238755.29420311045,962.0
149.64876293,2.22320808,1.9706,-22.82,8,57.0,29.79,607595.0,238762.67621961192,1168.0
150.13001449,2.75048123,1.9708,-22.27,8,75.0,29.85,953572.0,238770.05694756468,1494.0
149.65769193,2.21250761,1.9709,-22.14,11,60.0,30.57,599649.0,238773.74682842504,78.0
149.90186972,1.82601486,1.9709999999999999,-22.72,9,100.0,30.01,353091.0,238777.43638725588,761.0
150.48303877,2.13790608,1.9713,-20.96,10,100.0,29.32,550260.0,238788.5031319304,1993.0
150.29180763,2.26037248,1.9715,-22.2,10,95.0,29.9,632678.0,238795.87935222368,760.0
149.83635784,1.8794984000000001,1.9716,-22.81,10,58.0,30.01,388566.0,238799.56697963105,664.0
150.06262369,2.35080291,1.9718,-21.16,8,72.0,29.42,693395.0,238806.94126914645,762.0
150.49333959,2.53926891,1.972,-21.54,15,55.0,30.28,816806.0,238814.3142718351,170.0
149.81036709999998,1.78647562,1.9722,-22.94,15,88.0,30.37,327602.0,238821.6859879837,169.0
150.08611378,2.76749463,1.9726,-21.87,10,65.0,29.66,963311.0,238836.42556180744,2646.0
149.94491839,2.28201982,1.9729,-22.08,8,66.0,30.14,646344.0,238847.47686713905,1681.0
150.39993666,2.13845868,1.9732,-22.99,9,117.0,30.53,551038.0,238858.52528065658,661.0
150.23557666,2.35934777,1.9732,-20.68,8,103.0,29.05,698626.0,238858.52528065658,739.0
149.64391154,2.65509325,1.9736,-22.35,8,73.0,29.87,892754.0,238873.25200197246,1476.0
150.62346774,2.5377049,1.9738,-21.63,9,62.0,29.44,815897.0,238880.61343611396,1049.0
150.22391216,2.53285603,1.9741,-21.88,9,65.0,29.58,812159.0,238891.6531799851,2622.0
149.64628364,2.74023474,1.9741,-20.81,8,90.0,29.66,946492.0,238891.6531799851,951.0
149.8703989,1.84193379,1.9747,-22.19,11,63.0,30.25,362411.0,238913.7240048377,2516.0
149.55494207,1.69331925,1.9748,-22.17,12,90.0,30.01,268901.0,238917.40135309612,271.0
150.35550395,2.38286455,1.9748,-22.83,13,60.0,30.04,714800.0,238917.40135309612,734.0
150.516529,2.49305444,1.9749,-21.26,8,97.0,29.4,785589.0,238921.07838072104,2075.0
150.33674299999998,2.12404937,1.975,-22.65,8,105.0,30.61,541099.0,238924.7550877482,1687.0
150.58794965,2.38202004,1.9754,-23.2,8,73.0,30.22,714430.0,238939.45871059332,2591.0
149.91189316,2.29210892,1.9757,-22.2,8,79.0,30.44,653020.0,238950.4830631995,986.0
150.45242522,2.01064268,1.9759,-22.73,8,71.0,30.03,468742.0,238957.8310299826,87.0
149.51009099,1.69726903,1.9759,-22.47,8,76.0,30.18,271532.0,238957.8310299826,1046.0
149.91060861,2.28055166,1.9761,-22.86,12,76.0,29.75,646037.0,238965.1777158017,735.0
149.73372922,2.06488439,1.9762,-22.6,9,88.0,29.68,502873.0,238968.85057843887,1989.0
150.36462142,2.47087652,1.9763,-22.54,9,55.0,29.9,772024.0,238972.523120942,723.0
150.05990039,1.94987782,1.9767,-21.21,9,64.0,29.44,430882.0,238987.21009032652,747.0
150.08294304,2.25080127,1.9767,-21.96,11,113.0,30.04,626175.0,238987.21009032652,1188.0
149.93971566,2.41488593,1.9769999999999999,-21.92,10,69.0,29.47,734833.0,238998.22195770292,2377.0
150.07554421,2.24773452,1.9771,-22.24,11,124.0,30.0,624009.0,239001.89194041604,464.0
149.69915780000002,2.30837731,1.9773,-22.12,8,77.0,30.06,665695.0,239009.23094643734,2069.0
150.32466566,1.85387724,1.9776,-22.53,9,62.0,30.08,370378.0,239020.23705749065,1698.0
150.43963418,2.17491363,1.9777,-21.58,8,73.0,29.71,574931.0,239023.90512185651,156.0
150.31902033,2.75396704,1.9778,-22.21,8,53.0,29.95,955366.0,239027.57286662233,2491.0
150.20516679,2.72722269,1.9779,-21.0,11,68.0,29.32,939006.0,239031.24029182366,748.0
149.57191067,2.33733637,1.9779,-22.81,8,64.0,30.14,683996.0,239031.24029182366,2067.0
150.72036219,2.11019395,1.9780000000000002,-22.46,10,73.0,30.46,531671.0,239034.9073974961,690.0
149.85818568,2.37087151,1.9783,-21.72,8,83.0,30.23,706719.0,239045.90679769556,742.0
150.45600842,2.15936969,1.9783,-21.91,8,58.0,29.5,565132.0,239045.90679769556,2451.0
149.95419397,2.29661444,1.9783,-21.75,11,106.0,29.48,656304.0,239045.90679769556,2376.0
149.65971193,2.08764349,1.9784,-21.36,9,62.0,29.21,517306.0,239049.5726256079,470.0
150.12851779,1.81500103,1.9784,-22.68,9,53.0,30.05,345880.0,239049.5726256079,706.0
150.02044201,2.22129239,1.9785,-22.54,10,85.0,30.43,606316.0,239053.23813416908,2353.0
150.32971449,2.31947313,1.9785,-21.74,10,91.0,29.5,671193.0,239053.23813416908,704.0
150.02125911,2.15469229,1.9787,-21.71,10,96.0,29.67,561014.0,239060.56819338005,154.0
150.13444208,1.71927698,1.9788,-22.43,10,80.0,30.05,286214.0,239064.23274410082,1684.0
150.00646882,2.19001809,1.9789,-22.5,14,56.0,29.93,585133.0,239067.89697561262,1517.0
149.53634134,2.60111292,1.9796,-22.39,14,77.0,30.22,857602.0,239093.5376613234,867.0
149.68609243,2.0362646,1.9796,-21.55,12,53.0,29.65,484159.0,239093.5376613234,2624.0
150.31013106,2.43011441,1.9799,-22.99,12,55.0,30.27,745392.0,239104.52174204178,1182.0
149.78982324,2.09540903,1.9799,-22.61,9,51.0,30.43,522526.0,239104.52174204178,1416.0
149.61404544,1.99666011,1.9802,-22.57,8,96.0,30.04,459853.0,239115.50295339196,468.0
149.88264861,2.69668312,1.9802,-21.72,10,81.0,29.63,919289.0,239115.50295339196,2081.0
150.01081658,2.0788637999999997,1.9803,-22.14,13,61.0,30.06,511788.0,239119.16271970342,124.0
150.17159973,2.10307876,1.9804,-21.71,11,57.0,30.01,527006.0,239122.82216733805,467.0
150.33997257,1.88581282,1.9805,-22.38,9,60.0,30.06,390474.0,239126.4812963312,946.0
150.61888324,2.34477933,1.9807,-22.29,12,62.0,30.03,689116.0,239133.79859853507,696.0
149.76073366,2.1015382999999996,1.9811,-22.35,14,89.0,30.33,526157.0,239148.4293808046,276.0
150.30992522,2.31761606,1.9812,-21.52,13,61.0,29.69,669835.0,239152.08628029982,85.0
149.59028097,1.72200849,1.9814,-22.53,10,99.0,30.54,287024.0,239159.39912425147,743.0
150.16673839,2.19166114,1.9814,-22.71,8,83.0,30.11,586201.0,239159.39912425147,2105.0
149.59676685,2.15817972,1.9814,-22.75,8,61.0,29.38,563733.0,239159.39912425147,2085.0
150.36384797,2.76122366,1.9819,-21.73,9,55.0,29.84,959759.0,239177.67566472295,2419.0
150.0319134,2.35338608,1.982,-22.82,14,68.0,29.95,695288.0,239181.33001834474,155.0
150.13833267,2.26481854,1.9821,-22.31,8,118.0,29.93,635879.0,239184.98405389147,749.0
149.80945415,1.69205348,1.9821,-22.82,11,72.0,30.31,268518.0,239184.98405389147,469.0
150.50714530000002,2.63766661,1.9821,-22.97,9,60.0,30.22,882358.0,239184.98405389147,691.0
150.66165421,2.18373286,1.9822,-21.57,9,66.0,29.49,580441.0,239188.63777139861,1298.0
149.64775519,2.2144011000000003,1.9823,-22.48,11,112.0,30.26,601509.0,239192.29117090156,465.0
150.52777791,2.44076736,1.9823,-22.11,8,57.0,29.74,752172.0,239192.29117090156,1668.0
150.61064335,2.55357757,1.9824,-23.44,8,82.0,30.48,826483.0,239195.94425243555,1417.0
150.17655252,2.20846804,1.9826,-23.29,8,60.0,30.58,598436.0,239203.24946173822,688.0
150.28554456,2.72705073,1.9827,-21.85,8,60.0,29.69,939042.0,239206.90158957764,1439.0
150.33099754,2.10438326,1.9828,-21.47,8,101.0,29.52,527402.0,239210.55339958947,745.0
150.52825303,2.06866813,1.9829,-20.97,8,71.0,29.08,505052.0,239214.2048918091,2580.0
150.30801081,2.00796579,1.983,-22.52,13,88.0,30.29,466512.0,239217.85606627187,275.0
150.70275739,2.70150539,1.9834,-22.15,9,87.0,30.05,922761.0,239232.45758726046,1677.0
149.78858588,2.35291022,1.984,-22.58,12,70.0,30.52,694640.0,239254.35034203963,1977.0
150.30901219999998,1.97485578,1.984,-22.06,10,52.0,29.91,446226.0,239254.35034203963,738.0
149.93763638,2.34180845,1.9845,-21.79,8,96.0,29.6,686773.0,239272.58557639545,715.0
150.17039393,2.70288658,1.9845,-22.71,14,54.0,30.47,924583.0,239272.58557639545,269.0
149.76340433,1.91800149,1.9845,-22.76,8,60.0,30.42,411140.0,239272.58557639545,2433.0
149.72559511,1.9827164000000002,1.9848,-22.11,8,62.0,29.63,451082.0,239283.52291041933,2016.0
150.59148567,2.05386121,1.9849,-21.12,12,60.0,29.37,495436.0,239287.16805420714,145.0
150.20070244,2.49305058,1.9851,-20.19,11,54.0,28.8,785507.0,239294.4573906641,2392.0
150.04950292,2.34206715,1.9857,-22.74,8,83.0,29.91,687340.0,239316.31779362034,165.0
150.70630388,2.35313527,1.986,-22.1,10,88.0,29.91,694922.0,239327.24371823308,2603.0
150.26839918,2.03817657,1.9861,-22.95,8,92.0,30.35,485776.0,239330.88505972893,473.0
150.70779038,2.7598683,1.9862,-22.88,8,59.0,30.2,959367.0,239334.52608459588,1322.0
150.08423502,2.687785,1.9863,-23.2,8,68.0,30.77,913926.0,239338.16679286904,1669.0
150.37958124,2.17687993,1.9864,-22.44,8,69.0,30.13,576691.0,239341.80718458368,1531.0
150.21373799999998,2.49073037,1.9865,-22.53,9,70.0,30.36,784661.0,239345.4472597749,1171.0
150.17411743,2.13482961,1.9868,-22.44,9,92.0,29.79,548497.0,239356.36558655972,1535.0
149.93487746,1.95971156,1.9873,-22.24,11,73.0,28.27,436211.0,239374.55647068034,1135.0
150.64068831,2.41388274,1.9874,-21.87,8,61.0,29.35,734176.0,239378.1936987425,1683.0
149.84062339,1.81872083,1.9877,-21.49,15,59.0,29.51,347832.0,239389.1034860374,1239.0
149.82455143,2.31690319,1.9885,-21.24,10,65.0,29.42,669293.0,239418.1823477953,2068.0
149.47844975,2.28653989,1.9888,-21.72,8,55.0,29.41,649498.0,239429.08170952016,2693.0
150.33149436,1.72822167,1.9891,-21.46,9,55.0,29.42,290956.0,239439.9782301171,472.0
149.88705018,2.33843417,1.9893,-21.81,8,88.0,29.78,684586.0,239447.24099924456,2183.0
150.08633741,2.00462247,1.9895,-20.13,8,63.0,28.82,463949.0,239454.50250634932,2606.0
149.60177984,2.66271361,1.99,-22.94,10,61.0,30.17,897882.0,239472.65075460006,307.0
150.43060199,2.09060218,1.99,-23.76,12,97.0,30.69,519932.0,239472.65075460006,1101.0
149.65342676,2.12579573,1.9901,-22.04,8,50.0,30.06,541692.0,239476.27945832835,682.0
150.49647705,2.35689035,1.9903,-21.5,8,77.0,29.24,697053.0,239483.53592014307,966.0
150.67325019,2.3432057,1.9903,-22.9,10,59.0,30.3,687819.0,239483.53592014307,1224.0
150.68218421,2.23291901,1.9908,-22.25,9,61.0,29.83,614585.0,239501.67156006797,466.0
150.32076869,2.00084056,1.9908,-21.77,9,66.0,29.52,461936.0,239501.67156006797,1226.0
150.27951019,2.09450925,1.9909999999999999,-21.31,8,97.0,29.09,521415.0,239508.92361092757,1688.0
150.66249016,2.23243501,1.9911,-22.03,8,117.0,29.79,613903.0,239512.54916397348,1679.0
149.98617561,2.37092442,1.9912,-21.89,11,86.0,29.91,706474.0,239516.1744021435,57.0
149.94537531,2.38804042,1.9915,-20.79,9,65.0,29.21,717671.0,239527.04822774712,452.0
150.57126116,2.32267186,1.9917,-21.99,8,95.0,30.3,673539.0,239534.29587107684,2593.0
150.71887588,2.32439324,1.9917,-21.47,9,55.0,29.51,674480.0,239534.29587107684,2153.0
150.07712533,2.2292605,1.9919,-22.16,13,108.0,29.94,611987.0,239541.54225574108,1328.0
150.29843755,2.30362067,1.992,-22.08,11,93.0,30.08,660805.0,239545.1649761609,453.0
149.84801599,2.42038869,1.992,-21.39,10,79.0,29.76,738585.0,239545.1649761609,2705.0
149.72948109,2.06516779,1.992,-22.65,8,103.0,29.84,503186.0,239545.1649761609,1486.0
150.36909517,2.68927064,1.9921,-22.07,10,60.0,29.74,914527.0,239548.7873820191,2418.0
150.66935576,2.15466849,1.9923,-22.3,8,56.0,29.8,561916.0,239556.03125019008,1488.0
149.88620805,2.15096882,1.9923,-22.19,13,89.0,29.9,558600.0,239556.03125019008,241.0
149.99667011,2.29851364,1.9923,-22.38,11,74.0,29.9,657941.0,239556.03125019008,1676.0
150.31691951,1.72948221,1.9926,-22.52,12,65.0,29.88,292040.0,239566.89469410648,1423.0
150.07274606,2.02195629,1.9927,-21.22,8,72.0,29.73,475398.0,239570.51521332745,759.0
150.35361526,2.40435059,1.9927,-21.44,8,51.0,29.54,728251.0,239570.51521332745,242.0
150.2080604,2.72698146,1.993,-21.49,8,59.0,29.95,938720.0,239581.3748852252,2531.0
149.64822568,1.91257387,1.9931,-21.46,10,70.0,29.81,407009.0,239584.9941473856,2010.0
149.59236073,1.9065922,1.9933,-21.5,8,58.0,29.53,403488.0,239592.23172920712,2639.0
150.49462323,2.04024785,1.9933,-22.32,10,71.0,29.71,487039.0,239592.23172920712,2087.0
150.30987797,1.77727723,1.9934,-21.96,8,92.0,29.9,321280.0,239595.850048938,1641.0
150.21316916,2.73033206,1.9935,-22.59,9,87.0,29.86,941340.0,239599.46805459543,2086.0
150.4384811,2.38309101,1.9936,-22.07,9,66.0,29.78,715249.0,239603.08574621417,2567.0
150.24947629,2.32943917,1.9937,-22.58,8,97.0,30.08,678409.0,239606.70312382918,1498.0
149.77917365,2.35059083,1.994,-22.8,16,70.0,30.1,693615.0,239617.55337299942,80.0
149.99328859,2.03036469,1.994,-22.17,11,84.0,29.87,480550.0,239617.55337299942,449.0
150.00768768,2.73177159,1.9942,-21.53,9,69.0,29.73,941946.0,239624.7853030656,1107.0
149.79391987,2.55237136,1.9943,-22.54,9,76.0,30.11,825785.0,239628.40079738892,730.0
150.39400505,2.21838485,1.9943,-21.41,9,59.0,29.47,604319.0,239628.40079738892,729.0
150.41549844,2.10457095,1.9945,-23.08,9,57.0,30.89,528505.0,239635.63084478994,1534.0
149.49661942,2.69629115,1.9945,-22.51,9,82.0,29.86,919760.0,239635.63084478994,731.0
150.47342774,1.73454592,1.9949,-22.07,11,65.0,29.79,294795.0,239650.0871755838,1240.0
150.29664901,2.23541253,1.9953,-22.14,8,63.0,30.15,615495.0,239664.53848955475,2020.0
149.76907397,2.1003381,1.9956,-22.32,12,85.0,30.09,525477.0,239675.3736840812,116.0
149.65663752,1.70933844,1.9961,-21.33,8,57.0,29.11,278808.0,239693.42607592524,2334.0
150.0238201,2.11823902,1.9962,-22.53,9,89.0,29.91,536847.0,239697.03561475154,460.0
149.96239007,2.14011473,1.9971,-23.44,11,53.0,30.57,551898.0,239729.50737886067,1309.0
149.68434224,2.61874067,1.9971,-23.28,8,59.0,30.19,869202.0,239729.50737886067,1671.0
149.57419967,1.7658208,1.9971,-22.05,9,57.0,29.64,314249.0,239729.50737886067,1686.0
150.41743197,2.15418857,1.9972,-22.74,9,80.0,30.3,561462.0,239733.1137882501,463.0
150.01881822,2.72177474,1.9972,-21.36,11,50.0,28.88,935234.0,239733.1137882501,33.0
149.52357302,2.522396,1.9972,-21.58,8,60.0,29.56,804983.0,239733.1137882501,718.0
150.64128817,2.38001069,1.9973,-22.92,12,66.0,30.07,713109.0,239736.71988488658,2146.0
149.73759261,2.00261986,1.9974,-22.36,8,57.0,30.08,463546.0,239740.32566880475,2423.0
149.77596387,1.79673944,1.9974,-21.98,8,57.0,29.65,333999.0,239740.32566880475,2017.0
149.83657816,2.11664461,1.9975,-21.39,8,57.0,29.52,535703.0,239743.93114003932,2378.0
150.493103,2.53335852,1.9976,-23.23,10,78.0,30.33,813329.0,239747.5362986249,462.0
150.0547365,2.06182159,1.9976,-23.02,11,85.0,30.22,501151.0,239747.5362986249,461.0
150.39737259,2.34253528,1.9977,-22.94,8,67.0,29.83,688032.0,239751.14114459613,2614.0
149.56121548,2.13918277,1.9977,-23.0,8,89.0,30.21,551499.0,239751.14114459613,1974.0
150.15462357,1.90955754,1.9983,-22.51,11,55.0,29.96,405705.0,239772.76365746226,1435.0
149.90510729,2.38976703,1.9995,-21.14,9,91.0,29.07,718780.0,239815.97495449844,455.0
149.94315356,1.96531393,1.9995,-22.12,13,80.0,30.4,440092.0,239815.97495449844,262.0
150.65863453,2.23995748,1.9997,-21.21,9,92.0,29.33,618419.0,239823.17246832786,789.0
150.10558079,2.31425226,1.9998,-21.77,10,63.0,29.91,667828.0,239826.77075739362,1872.0
150.08647049,1.96740608,1.9999,-22.17,8,84.0,30.22,441525.0,239830.36873460616,2786.0
150.36357692,1.95904476,2.0,-21.87,9,57.0,29.91,436290.0,239833.96639999998,2590.0
150.33069075,2.73613497,2.0,-22.19,8,74.0,29.98,944471.0,239833.96639999998,940.0
149.9831082,2.11422848,2.0003,-22.69,11,53.0,30.18,533904.0,239844.7575256147,310.0
150.44895931,2.0256717,2.0003,-22.76,11,62.0,30.1,477829.0,239844.7575256147,188.0
150.11633255,2.29181542,2.0004,-21.02,10,82.0,29.69,652894.0,239848.3539440791,2529.0
149.55019317,1.68158716,2.0006,-22.2,10,78.0,29.5,261554.0,239855.54584610424,1965.0
149.70143311,1.86271749,2.0006,-21.97,8,64.0,29.66,375300.0,239855.54584610424,1410.0
150.27186942,2.1052506,2.0006,-22.32,8,83.0,30.15,528615.0,239855.54584610424,1485.0
149.96122478,2.35837004,2.0012,-22.39,13,75.0,30.06,698378.0,239877.11407543518,1973.0
150.06268861,2.20709157,2.0016,-21.17,12,66.0,29.22,596610.0,239891.48666712822,250.0
150.22811848,2.04756012,2.0018,-22.33,13,114.0,29.53,491610.0,239898.67109544386,1462.0
150.17749281,2.06431936,2.002,-21.36,9,115.0,29.68,502077.0,239905.85427910657,1694.0
150.15668867,2.01341223,2.0024,-22.14,9,68.0,29.82,470683.0,239920.2169135753,2641.0
150.04406538,2.65638948,2.0025,-22.17,9,74.0,29.64,893005.0,239923.80679471494,2041.0
150.4279312,2.07689788,2.0026,-22.49,11,75.0,30.15,511212.0,239927.39636493239,490.0
150.15581616,2.2223168999999996,2.0027,-21.71,9,94.0,29.54,606884.0,239930.98562426202,489.0
150.05873802,2.5284854,2.0028,-22.4,9,53.0,29.96,809814.0,239934.57457273838,1512.0
150.51418379,2.55432774,2.003,-22.04,15,97.0,29.98,827528.0,239941.75153726872,248.0
150.63101618,2.38090186,2.0033,-23.16,11,84.0,30.32,713758.0,239952.51465352433,791.0
150.6480746,2.29922519,2.0038,-23.07,8,53.0,30.14,658566.0,239970.44696813656,1642.0
150.38054473,2.09621585,2.0048,-22.79,11,116.0,30.22,523310.0,240006.2883160248,2089.0
150.09997140000002,2.31266744,2.0051,-22.62,11,94.0,30.31,667051.0,240017.03467126202,1986.0
150.58563233,2.05482852,2.0051,-22.48,8,77.0,30.2,496585.0,240017.03467126202,1267.0
149.92247515,2.64673192,2.0053,-22.85,8,100.0,30.8,887239.0,240024.19735788606,1448.0
150.10003223,2.76102936,2.0055,-22.38,8,58.0,29.96,959780.0,240031.3588046696,2083.0
150.06405027,2.28620823,2.0055,-21.76,10,53.0,29.57,649685.0,240031.3588046696,651.0
149.86135111,2.33977229,2.0056,-22.48,9,80.0,30.37,685869.0,240034.93906320698,1533.0
150.18489333,2.07385214,2.0057,-21.71,9,61.0,30.31,508539.0,240038.5190118871,1455.0
149.96973741,2.58837844,2.0057,-22.86,8,62.0,30.21,849851.0,240038.5190118871,2095.0
149.6510241,1.95217254,2.0061,-21.84,10,97.0,29.85,431850.0,240052.83570872064,887.0
150.52744617,2.38934043,2.0063,-21.55,10,102.0,29.36,718795.0,240059.99219888498,652.0
149.95394219,2.65136618,2.0066,-22.25,8,58.0,29.85,890052.0,240070.72461208675,1428.0
150.19832182,2.26209463,2.0066,-20.36,8,80.0,28.87,633325.0,240070.72461208675,254.0
150.4100191,2.16471763,2.0069999999999997,-22.67,12,56.0,29.96,569340.0,240085.0301633105,487.0
150.16220743,1.99715164,2.0071,-22.28,8,75.0,30.26,459801.0,240088.60577758652,2611.0
150.73286927,2.44070701,2.0078,-22.08,9,58.0,29.68,752327.0,240113.62641781595,2583.0
149.91663331,2.11769242,2.0081,-22.45,8,73.0,30.06,536385.0,240124.34491209718,1697.0
150.02784680000002,2.15159162,2.0086,-21.83,9,89.0,29.63,558866.0,240142.20288965615,676.0
150.23782897,2.00886973,2.0086,-21.24,9,75.0,29.56,466903.0,240142.20288965615,807.0
149.90804492,2.72276185,2.0087,-22.1,9,71.0,29.85,936028.0,240145.77355853896,677.0
150.08577125,2.51578148,2.0089,-21.38,8,56.0,29.48,800708.0,240152.9139699487,2618.0
149.57443983,2.63617195,2.0091,-21.71,8,88.0,30.2,880616.0,240160.05314644502,497.0
150.32631382,1.82758198,2.0098,-21.52,9,82.0,29.52,353387.0,240185.0305431794,2013.0
150.19386696,2.14547693,2.0099,-21.33,8,76.0,29.39,554948.0,240188.59750875467,2030.0
150.60172176,2.35161168,2.0102,-22.18,10,103.0,29.63,693738.0,240199.29655529326,810.0
150.58207009,2.56707937,2.0102,-22.94,8,61.0,30.02,835692.0,240199.29655529326,895.0
150.1536378,2.29398675,2.0109,-21.75,12,51.0,30.2,654392.0,240224.25020883098,1969.0
150.37684789,2.22506358,2.0111,-21.7,8,50.0,29.64,608661.0,240231.37705119737,1640.0
150.3269655,2.11593275,2.0112,-21.35,9,79.0,29.28,535126.0,240234.94001039577,235.0
150.32419891,2.42968199,2.012,-21.42,10,69.0,29.73,744762.0,240263.43260083967,809.0
150.59534448,2.04859541,2.0122,-21.36,8,86.0,29.89,491725.0,240270.55267104684,494.0
150.50088733,2.03090106,2.0126,-22.96,10,71.0,30.26,481194.0,240284.78912048027,1586.0
150.08515197,2.18404915,2.013,-22.86,15,111.0,30.25,581494.0,240299.02065041792,299.0
150.6818767,2.23158762,2.0131,-22.61,9,79.0,30.21,613378.0,240302.57776448588,684.0
149.66472193,2.22672012,2.0132,-22.26,11,75.0,29.99,609882.0,240306.13457125507,683.0
150.19953042,2.08919178,2.0135,-23.13,8,98.0,30.32,519660.0,240316.80314810996,686.0
149.59731557,2.4935277,2.0140000000000002,-22.21,8,56.0,30.1,786307.0,240334.57796672813,2652.0
149.81240175,2.64988422,2.0140000000000002,-21.95,9,60.0,29.69,889263.0,240334.57796672813,2167.0
149.98681471,2.04239393,2.0143,-21.89,8,72.0,29.74,487833.0,240345.23917370738,1643.0
